evidence_id,run_id,turn_index,decision_id,player_id,decision_type,chosen_action,event_seq_start,event_seq_end,action_path,decision_path,prompt_path,response_path,quality_response_path,snapshot_path,review_path,citation_status
mock-24591-46c1eb90-review-000298,mock-24591-46c1eb90,120,mock-24591-46c1eb90-dec-000298,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,unmortgage_property,2186,2191,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000298_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000298_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000298_response.txt,run/state/turn_0120.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000299,mock-24591-46c1eb90,120,mock-24591-46c1eb90-dec-000299,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,unmortgage_property,2192,2197,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000299_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000299_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000299_response.txt,run/state/turn_0120.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000300,mock-24591-46c1eb90,120,mock-24591-46c1eb90-dec-000300,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,unmortgage_property,2198,2203,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000300_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000300_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000300_response.txt,run/state/turn_0120.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000301,mock-24591-46c1eb90,120,mock-24591-46c1eb90-dec-000301,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,build_houses_or_hotel,2204,2211,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000301_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000301_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000301_response.txt,run/state/turn_0120.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000302,mock-24591-46c1eb90,120,mock-24591-46c1eb90-dec-000302,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,2212,2215,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000302_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000302_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000302_response.txt,run/state/turn_0120.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000303,mock-24591-46c1eb90,121,mock-24591-46c1eb90-dec-000303,OpenAI GPT 5.4 mini,LIQUIDATION_DECISION,sell_houses_or_hotel,2220,2226,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000303_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000303_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000303_response.txt,run/state/turn_0121.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000304,mock-24591-46c1eb90,121,mock-24591-46c1eb90-dec-000304,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,sell_houses_or_hotel,2227,2232,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000304_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000304_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000304_response.txt,run/state/turn_0121.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000305,mock-24591-46c1eb90,121,mock-24591-46c1eb90-dec-000305,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,mortgage_property,2233,2238,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000305_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000305_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000305_response.txt,run/state/turn_0121.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000306,mock-24591-46c1eb90,121,mock-24591-46c1eb90-dec-000306,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,2239,2242,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000306_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000306_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000306_response.txt,run/state/turn_0121.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000307,mock-24591-46c1eb90,122,mock-24591-46c1eb90-dec-000307,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,2250,2253,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000307_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000307_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000307_response.txt,run/state/turn_0122.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000308,mock-24591-46c1eb90,123,mock-24591-46c1eb90-dec-000308,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,2258,2262,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000308_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000308_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000308_response.txt,run/state/turn_0123.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000309,mock-24591-46c1eb90,123,mock-24591-46c1eb90-dec-000309,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,accept_trade,2263,2272,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000309_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000309_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000309_response.txt,run/state/turn_0123.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000310,mock-24591-46c1eb90,123,mock-24591-46c1eb90-dec-000310,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,2273,2276,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000310_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000310_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000310_response.txt,run/state/turn_0123.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000311,mock-24591-46c1eb90,124,mock-24591-46c1eb90-dec-000311,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,unmortgage_property,2282,2287,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000311_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000311_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000311_response.txt,run/state/turn_0124.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000312,mock-24591-46c1eb90,124,mock-24591-46c1eb90-dec-000312,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,2288,2294,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000312_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000312_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000312_response.txt,run/state/turn_0124.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000313,mock-24591-46c1eb90,124,mock-24591-46c1eb90-dec-000313,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,2295,2301,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000313_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000313_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000313_response.txt,run/state/turn_0124.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000314,mock-24591-46c1eb90,124,mock-24591-46c1eb90-dec-000314,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,2302,2305,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000314_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000314_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000314_response.txt,run/state/turn_0124.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000315,mock-24591-46c1eb90,125,mock-24591-46c1eb90-dec-000315,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,mortgage_property,2313,2318,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000315_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000315_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000315_response.txt,run/state/turn_0125.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000316,mock-24591-46c1eb90,125,mock-24591-46c1eb90-dec-000316,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,unmortgage_property,2319,2324,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000316_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000316_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000316_response.txt,run/state/turn_0125.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000317,mock-24591-46c1eb90,125,mock-24591-46c1eb90-dec-000317,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,2325,2328,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000317_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000317_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000317_response.txt,run/state/turn_0125.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000318,mock-24591-46c1eb90,126,mock-24591-46c1eb90-dec-000318,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,2333,2337,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000318_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000318_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000318_response.txt,run/state/turn_0126.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000319,mock-24591-46c1eb90,126,mock-24591-46c1eb90-dec-000319,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,2338,2342,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000319_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000319_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000319_response.txt,run/state/turn_0126.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000320,mock-24591-46c1eb90,126,mock-24591-46c1eb90-dec-000320,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,2343,2347,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000320_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000320_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000320_response.txt,run/state/turn_0126.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000321,mock-24591-46c1eb90,126,mock-24591-46c1eb90-dec-000321,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,2348,2352,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000321_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000321_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000321_response.txt,run/state/turn_0126.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000322,mock-24591-46c1eb90,126,mock-24591-46c1eb90-dec-000322,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,unmortgage_property,2353,2358,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000322_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000322_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000322_response.txt,run/state/turn_0126.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000323,mock-24591-46c1eb90,126,mock-24591-46c1eb90-dec-000323,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,unmortgage_property,2359,2364,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000323_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000323_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000323_response.txt,run/state/turn_0126.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000324,mock-24591-46c1eb90,126,mock-24591-46c1eb90-dec-000324,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,2365,2369,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000324_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000324_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000324_response.txt,run/state/turn_0126.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000325,mock-24591-46c1eb90,126,mock-24591-46c1eb90-dec-000325,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,2370,2374,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000325_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000325_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000325_response.txt,run/state/turn_0126.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000326,mock-24591-46c1eb90,126,mock-24591-46c1eb90-dec-000326,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,2375,2378,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000326_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000326_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000326_response.txt,run/state/turn_0126.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000327,mock-24591-46c1eb90,127,mock-24591-46c1eb90-dec-000327,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,sell_houses_or_hotel,2386,2392,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000327_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000327_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000327_response.txt,run/state/turn_0127.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000328,mock-24591-46c1eb90,127,mock-24591-46c1eb90-dec-000328,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,2393,2396,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000328_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000328_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000328_response.txt,run/state/turn_0127.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000329,mock-24591-46c1eb90,128,mock-24591-46c1eb90-dec-000329,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,2405,2408,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000329_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000329_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000329_response.txt,run/state/turn_0128.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000330,mock-24591-46c1eb90,129,mock-24591-46c1eb90-dec-000330,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,2415,2419,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000330_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000330_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000330_response.txt,run/state/turn_0129.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000331,mock-24591-46c1eb90,129,mock-24591-46c1eb90-dec-000331,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,reject_trade,2420,2424,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000331_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000331_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000331_response.txt,run/state/turn_0129.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000332,mock-24591-46c1eb90,129,mock-24591-46c1eb90-dec-000332,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,propose_trade,2425,2429,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000332_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000332_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000332_response.txt,run/state/turn_0129.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000333,mock-24591-46c1eb90,129,mock-24591-46c1eb90-dec-000333,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,counter_trade,2430,2434,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000333_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000333_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000333_response.txt,run/state/turn_0129.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000334,mock-24591-46c1eb90,129,mock-24591-46c1eb90-dec-000334,Gemini 3.5 Flash,TRADE_RESPONSE_DECISION,counter_trade,2435,2439,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000334_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000334_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000334_response.txt,run/state/turn_0129.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000335,mock-24591-46c1eb90,129,mock-24591-46c1eb90-dec-000335,OpenAI GPT 5.4 mini,TRADE_RESPONSE_DECISION,accept_trade,2440,2448,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000335_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000335_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000335_response.txt,run/state/turn_0129.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000336,mock-24591-46c1eb90,129,mock-24591-46c1eb90-dec-000336,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,2449,2452,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000336_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000336_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000336_response.txt,run/state/turn_0129.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000337,mock-24591-46c1eb90,130,mock-24591-46c1eb90-dec-000337,Gemini 3.5 Flash,POST_TURN_ACTION_DECISION,end_turn,2459,2462,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000337_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000337_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000337_response.txt,run/state/turn_0130.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000338,mock-24591-46c1eb90,131,mock-24591-46c1eb90-dec-000338,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,2470,2476,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000338_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000338_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000338_response.txt,run/state/turn_0131.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000339,mock-24591-46c1eb90,131,mock-24591-46c1eb90-dec-000339,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,2477,2482,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000339_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000339_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000339_response.txt,run/state/turn_0131.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000340,mock-24591-46c1eb90,131,mock-24591-46c1eb90-dec-000340,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,propose_trade,2483,2487,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000340_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000340_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000340_response.txt,run/state/turn_0131.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000341,mock-24591-46c1eb90,131,mock-24591-46c1eb90-dec-000341,Claude Haiku 4.5,TRADE_RESPONSE_DECISION,reject_trade,2488,2492,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000341_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000341_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000341_response.txt,run/state/turn_0131.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000342,mock-24591-46c1eb90,131,mock-24591-46c1eb90-dec-000342,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,sell_houses_or_hotel,2493,2498,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000342_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000342_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000342_response.txt,run/state/turn_0131.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000343,mock-24591-46c1eb90,131,mock-24591-46c1eb90-dec-000343,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,2499,2504,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000343_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000343_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000343_response.txt,run/state/turn_0131.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000344,mock-24591-46c1eb90,131,mock-24591-46c1eb90-dec-000344,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,2505,2508,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000344_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000344_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000344_response.txt,run/state/turn_0131.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000345,mock-24591-46c1eb90,132,mock-24591-46c1eb90-dec-000345,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,2519,2522,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000345_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000345_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000345_response.txt,run/state/turn_0132.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000346,mock-24591-46c1eb90,134,mock-24591-46c1eb90-dec-000346,OpenAI GPT 5.4 mini,LIQUIDATION_DECISION,sell_houses_or_hotel,2533,2538,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000346_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000346_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000346_response.txt,run/state/turn_0134.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000347,mock-24591-46c1eb90,134,mock-24591-46c1eb90-dec-000347,OpenAI GPT 5.4 mini,LIQUIDATION_DECISION,sell_houses_or_hotel,2539,2548,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000347_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000347_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000347_response.txt,run/state/turn_0134.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000348,mock-24591-46c1eb90,134,mock-24591-46c1eb90-dec-000348,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,sell_houses_or_hotel,2549,2555,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000348_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000348_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000348_response.txt,run/state/turn_0134.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000349,mock-24591-46c1eb90,134,mock-24591-46c1eb90-dec-000349,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,2556,2562,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000349_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000349_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000349_response.txt,run/state/turn_0134.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000350,mock-24591-46c1eb90,134,mock-24591-46c1eb90-dec-000350,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,end_turn,2563,2566,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000350_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000350_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000350_response.txt,run/state/turn_0134.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000351,mock-24591-46c1eb90,135,mock-24591-46c1eb90-dec-000351,Claude Haiku 4.5,POST_TURN_ACTION_DECISION,end_turn,2574,2577,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000351_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000351_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000351_response.txt,run/state/turn_0135.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000352,mock-24591-46c1eb90,136,mock-24591-46c1eb90-dec-000352,Gemini 3.5 Flash,JAIL_DECISION,roll_for_doubles,2580,2584,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000352_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000352_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000352_response.txt,run/state/turn_0136.json,analysis/review/chronological_turn_review.md,resolved
mock-24591-46c1eb90-review-000353,mock-24591-46c1eb90,137,mock-24591-46c1eb90-dec-000353,OpenAI GPT 5.4 mini,POST_TURN_ACTION_DECISION,build_houses_or_hotel,2591,2596,run/actions.jsonl,run/decisions.jsonl,run/prompts/decision_mock-24591-46c1eb90-dec-000353_user.json,run/prompts/decision_mock-24591-46c1eb90-dec-000353_response.json,quality_check/decision_mock-24591-46c1eb90-dec-000353_response.txt,run/state/turn_0137.json,analysis/review/chronological_turn_review.md,resolved
