evidence_id,artifact_type,provenance,source_path,run_relative_source_path,locator_type,locator,source_locator,source_object_id,source_sequence,source_turn,source_attempt,description,referenced_outputs_json,referenced_sections_json,referenced_outputs_sections,resolution_status
E-ATT-000285-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000285_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000285_parsed.json,whole_file,120f7175ad12d0fe5633f888b894b6b4ea3dc51000a5506210245a675431d636,120f7175ad12d0fe5633f888b894b6b4ea3dc51000a5506210245a675431d636,mock-83265-81ed4937-dec-000285#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000285 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000285-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000285_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000285_request.txt,whole_file,f9f613ba1f677d921aa1f80dded1968e71d18909c6637348960a142fcea46177,f9f613ba1f677d921aa1f80dded1968e71d18909c6637348960a142fcea46177,mock-83265-81ed4937-dec-000285#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000285 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000285-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000285_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000285_response.txt,whole_file,ddf821d2c62064e6246216eca7e9c5d0331e953c927c1096b04d8793b8392d73,ddf821d2c62064e6246216eca7e9c5d0331e953c927c1096b04d8793b8392d73,mock-83265-81ed4937-dec-000285#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000285 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000286,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000286,mock-83265-81ed4937-dec-000286,mock-83265-81ed4937-dec-000286,286,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000286,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000286-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000286#0,mock-83265-81ed4937-dec-000286#0,mock-83265-81ed4937-dec-000286#attempt-0,286,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000286-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000286_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000286_user.json,whole_file,5425e292ff898e9532fc8233946610b52c42c69af9ce4092f8303d91fd0dc8ea,5425e292ff898e9532fc8233946610b52c42c69af9ce4092f8303d91fd0dc8ea,mock-83265-81ed4937-dec-000286#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000286 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000286-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000286_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000286_response.json,whole_file,4962572bfce6822153e8cd0a0aa2416f96cd08435a240152e4856f2a0cc2938f,4962572bfce6822153e8cd0a0aa2416f96cd08435a240152e4856f2a0cc2938f,mock-83265-81ed4937-dec-000286#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000286 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000286-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000286_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000286_parsed.json,whole_file,f11c2d0187a9244e2be3eb73bf8fadd63f49c2b8620164f920524ce83d634c26,f11c2d0187a9244e2be3eb73bf8fadd63f49c2b8620164f920524ce83d634c26,mock-83265-81ed4937-dec-000286#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000286 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000286-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000286_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000286_request.txt,whole_file,bc9e9e733b0d2d9f8ae215c8e35f79c156a8056a745c4d93dccecc3a544f728a,bc9e9e733b0d2d9f8ae215c8e35f79c156a8056a745c4d93dccecc3a544f728a,mock-83265-81ed4937-dec-000286#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000286 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000286-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000286_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000286_response.txt,whole_file,61646eb25edfa17b16e7ed54239e556d33be60b3426b39c4996e3141ec93c809,61646eb25edfa17b16e7ed54239e556d33be60b3426b39c4996e3141ec93c809,mock-83265-81ed4937-dec-000286#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000286 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000287,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000287,mock-83265-81ed4937-dec-000287,mock-83265-81ed4937-dec-000287,287,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000287,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000287-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000287#0,mock-83265-81ed4937-dec-000287#0,mock-83265-81ed4937-dec-000287#attempt-0,287,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000287-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000287_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000287_user.json,whole_file,d7e911df88ba4b8711da5f604b4042e6e1e22b53eac4347d13ca5ed17822c78b,d7e911df88ba4b8711da5f604b4042e6e1e22b53eac4347d13ca5ed17822c78b,mock-83265-81ed4937-dec-000287#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000287 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000287-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000287_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000287_response.json,whole_file,fa4dc60f0252481eb3c268115fe6054fc34fff20d8b983ce2f9425ab2d82303a,fa4dc60f0252481eb3c268115fe6054fc34fff20d8b983ce2f9425ab2d82303a,mock-83265-81ed4937-dec-000287#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000287 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000287-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000287_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000287_parsed.json,whole_file,ce255fa9ed139b41dd72748038fef2bcf15e41adc79bee3af0d4976eeb2b50a1,ce255fa9ed139b41dd72748038fef2bcf15e41adc79bee3af0d4976eeb2b50a1,mock-83265-81ed4937-dec-000287#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000287 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000287-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000287_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000287_request.txt,whole_file,eb2b279e802ddd427db3d7d1557ce4daf09bc275f0734bd5047fbc0199171e7c,eb2b279e802ddd427db3d7d1557ce4daf09bc275f0734bd5047fbc0199171e7c,mock-83265-81ed4937-dec-000287#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000287 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000287-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000287_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000287_response.txt,whole_file,2da14c736e61576b0bc937e1add65111b7b227948c92b73da8a0221938987e15,2da14c736e61576b0bc937e1add65111b7b227948c92b73da8a0221938987e15,mock-83265-81ed4937-dec-000287#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000287 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000288,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000288,mock-83265-81ed4937-dec-000288,mock-83265-81ed4937-dec-000288,288,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000288,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000288-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000288#0,mock-83265-81ed4937-dec-000288#0,mock-83265-81ed4937-dec-000288#attempt-0,288,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000288-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000288_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000288_user.json,whole_file,47a2bc333320dc6b4082f418b7f5fde94508a20dc5f934f90499760984bd5e13,47a2bc333320dc6b4082f418b7f5fde94508a20dc5f934f90499760984bd5e13,mock-83265-81ed4937-dec-000288#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000288 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000288-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000288_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000288_response.json,whole_file,914e9aca76d5007f4d44236192ffc7d5ba852bfc4d63c46e727ef707b859d17b,914e9aca76d5007f4d44236192ffc7d5ba852bfc4d63c46e727ef707b859d17b,mock-83265-81ed4937-dec-000288#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000288 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000288-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000288_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000288_parsed.json,whole_file,daa46a622c6ffc9d1d0b5680f6e32e026b8a72fa3a7fd511651db271434cc2fd,daa46a622c6ffc9d1d0b5680f6e32e026b8a72fa3a7fd511651db271434cc2fd,mock-83265-81ed4937-dec-000288#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000288 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000288-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000288_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000288_request.txt,whole_file,c69e0262d1cbf51d9ac76971851f8ea434bd3f02927ef5cb208f0edade7fc1f2,c69e0262d1cbf51d9ac76971851f8ea434bd3f02927ef5cb208f0edade7fc1f2,mock-83265-81ed4937-dec-000288#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000288 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000288-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000288_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000288_response.txt,whole_file,0de30ebbe4dbf3440bdc6582e52dfd66c82f580894b32f7b6a135c18059b8a36,0de30ebbe4dbf3440bdc6582e52dfd66c82f580894b32f7b6a135c18059b8a36,mock-83265-81ed4937-dec-000288#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000288 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000289,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000289,mock-83265-81ed4937-dec-000289,mock-83265-81ed4937-dec-000289,289,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000289,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000289-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000289#0,mock-83265-81ed4937-dec-000289#0,mock-83265-81ed4937-dec-000289#attempt-0,289,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000289-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000289_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000289_user.json,whole_file,edb72f6b4c1021e327c91cefc83f40e0b408e60e82c43326a5fc38cb1a5d754c,edb72f6b4c1021e327c91cefc83f40e0b408e60e82c43326a5fc38cb1a5d754c,mock-83265-81ed4937-dec-000289#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000289 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000289-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000289_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000289_response.json,whole_file,b84defb4efee6394623833c4b8d43cf6a95ff04fcb60f1ecdecd69c0db6cde7e,b84defb4efee6394623833c4b8d43cf6a95ff04fcb60f1ecdecd69c0db6cde7e,mock-83265-81ed4937-dec-000289#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000289 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000289-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000289_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000289_parsed.json,whole_file,e7d8f6d315f4c04d34e592e690dc7a29ee84d21eda2fdd64fa91886447e58885,e7d8f6d315f4c04d34e592e690dc7a29ee84d21eda2fdd64fa91886447e58885,mock-83265-81ed4937-dec-000289#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000289 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000289-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000289_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000289_request.txt,whole_file,2b0d61d166086e3224900824b0872df25b07832883b1b1348b4e04f6aef186eb,2b0d61d166086e3224900824b0872df25b07832883b1b1348b4e04f6aef186eb,mock-83265-81ed4937-dec-000289#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000289 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000289-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000289_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000289_response.txt,whole_file,f0663c1ab43dbef40689fd6fa65a64cfd95552e7aed3313cbf420f0d08fd3be1,f0663c1ab43dbef40689fd6fa65a64cfd95552e7aed3313cbf420f0d08fd3be1,mock-83265-81ed4937-dec-000289#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000289 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000290,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000290,mock-83265-81ed4937-dec-000290,mock-83265-81ed4937-dec-000290,290,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000290,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000290-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000290#0,mock-83265-81ed4937-dec-000290#0,mock-83265-81ed4937-dec-000290#attempt-0,290,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000290-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000290_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000290_user.json,whole_file,ea0ed33f964631ae844f5a421d36cc5921de952cf7e1a727d79ae2142b60effd,ea0ed33f964631ae844f5a421d36cc5921de952cf7e1a727d79ae2142b60effd,mock-83265-81ed4937-dec-000290#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000290 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000290-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000290_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000290_response.json,whole_file,4c5cf69eb49bb578250f7b08051d8495bc3629a4abeb3cbb483604ec522119bf,4c5cf69eb49bb578250f7b08051d8495bc3629a4abeb3cbb483604ec522119bf,mock-83265-81ed4937-dec-000290#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000290 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000290-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000290_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000290_parsed.json,whole_file,4678de3fde6eb78429acae8a142cc3ae9b4e7a0d491105bd1f4c13294e45f891,4678de3fde6eb78429acae8a142cc3ae9b4e7a0d491105bd1f4c13294e45f891,mock-83265-81ed4937-dec-000290#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000290 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000290-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000290_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000290_request.txt,whole_file,8afa0defad932a86cbacbd25fff762dba85dd03b1deffba7047095a5a7aeba38,8afa0defad932a86cbacbd25fff762dba85dd03b1deffba7047095a5a7aeba38,mock-83265-81ed4937-dec-000290#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000290 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000290-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000290_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000290_response.txt,whole_file,ca798a5213e61a547341d74b3f936995ee7c1de2c9b12f04467c294483db70ba,ca798a5213e61a547341d74b3f936995ee7c1de2c9b12f04467c294483db70ba,mock-83265-81ed4937-dec-000290#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000290 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000291,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000291,mock-83265-81ed4937-dec-000291,mock-83265-81ed4937-dec-000291,291,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000291,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000291-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000291#0,mock-83265-81ed4937-dec-000291#0,mock-83265-81ed4937-dec-000291#attempt-0,291,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000291-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000291_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000291_user.json,whole_file,196b2277393b4d3d659f4c78b4bd3d7cbff213fef83737dd70aa24e6536a5d71,196b2277393b4d3d659f4c78b4bd3d7cbff213fef83737dd70aa24e6536a5d71,mock-83265-81ed4937-dec-000291#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000291 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000291-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000291_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000291_response.json,whole_file,e2906ef1bfe99feb58174b0252a8867f4c9a4cb67ed098336d293b09bda0b6f8,e2906ef1bfe99feb58174b0252a8867f4c9a4cb67ed098336d293b09bda0b6f8,mock-83265-81ed4937-dec-000291#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000291 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000291-A0-PROMPT_PARSED,prompt_parsed,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000291_parsed.json,run/prompts/decision_mock-83265-81ed4937-dec-000291_parsed.json,whole_file,54fd9cfaab4ff227daa73e2a364a744b72a53bf7469de059c2f5f8ffad7aef7d,54fd9cfaab4ff227daa73e2a364a744b72a53bf7469de059c2f5f8ffad7aef7d,mock-83265-81ed4937-dec-000291#attempt-0#prompt_parsed,,79,0,prompt_parsed artifact for mock-83265-81ed4937-dec-000291 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000291-A0-QUALITY_REQUEST,quality_request,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000291_request.txt,quality_check/decision_mock-83265-81ed4937-dec-000291_request.txt,whole_file,0188c1df73599fd3908e7f19bbccd332f14c29898ec6e2eff622b6e8656241f4,0188c1df73599fd3908e7f19bbccd332f14c29898ec6e2eff622b6e8656241f4,mock-83265-81ed4937-dec-000291#attempt-0#quality_request,,79,0,quality_request artifact for mock-83265-81ed4937-dec-000291 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000291-A0-QUALITY_RESPONSE,quality_response,frozen_source,quality_check/decision_mock-83265-81ed4937-dec-000291_response.txt,quality_check/decision_mock-83265-81ed4937-dec-000291_response.txt,whole_file,d4feb9dee6c95f8016c065d3d4178772d65fbc38e5a67331fb754ceb61593ca4,d4feb9dee6c95f8016c065d3d4178772d65fbc38e5a67331fb754ceb61593ca4,mock-83265-81ed4937-dec-000291#attempt-0#quality_response,,79,0,quality_response artifact for mock-83265-81ed4937-dec-000291 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-DEC-000292,decision_join,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id,mock-83265-81ed4937-dec-000292,mock-83265-81ed4937-dec-000292,mock-83265-81ed4937-dec-000292,292,79,,Started/resolved decision join for mock-83265-81ed4937-dec-000292,"[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]","[""RB-078-080""]","[""decision_coverage.csv"",""chronological_turn_review.md"",""review_packet.jsonl""]",resolved
E-ATT-000292-A0,decision_attempt,frozen_source,run/decisions.jsonl,run/decisions.jsonl,decision_id+attempt,mock-83265-81ed4937-dec-000292#0,mock-83265-81ed4937-dec-000292#0,mock-83265-81ed4937-dec-000292#attempt-0,292,79,0,Attempt 0: valid; reason=None,"[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]","[""RB-078-080""]","[""decision_coverage.csv"",""review_packet.jsonl"",""manual_review_report.md""]",resolved
E-ATT-000292-A0-PROMPT_USER,prompt_user,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000292_user.json,run/prompts/decision_mock-83265-81ed4937-dec-000292_user.json,whole_file,a6248a96bb8bfede86fea35af95c18ef78a42222c806f8f721cfb8db9736819c,a6248a96bb8bfede86fea35af95c18ef78a42222c806f8f721cfb8db9736819c,mock-83265-81ed4937-dec-000292#attempt-0#prompt_user,,79,0,prompt_user artifact for mock-83265-81ed4937-dec-000292 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
E-ATT-000292-A0-PROMPT_RESPONSE,prompt_response,frozen_source,run/prompts/decision_mock-83265-81ed4937-dec-000292_response.json,run/prompts/decision_mock-83265-81ed4937-dec-000292_response.json,whole_file,d543814c5cd253ddd6cbcd6dccc31f90ee43c8d08ec123e3575a643b36f59bb7,d543814c5cd253ddd6cbcd6dccc31f90ee43c8d08ec123e3575a643b36f59bb7,mock-83265-81ed4937-dec-000292#attempt-0#prompt_response,,79,0,prompt_response artifact for mock-83265-81ed4937-dec-000292 attempt 0,"[""review_packet.jsonl""]","[""RB-078-080""]","[""review_packet.jsonl""]",resolved
